bird_y,dist_top,dist_bottom,velocity,dist_to_pipe,action
221.5,250.5,450.5,-10.5,95,0
370.0,102.0,302.0,-10.5,95,0
321.0,151.0,351.0,-10.5,95,0
424.0,48.0,248.0,-10.5,95,0
32.5,439.5,639.5,-10.5,95,0
221.5,250.5,450.5,-10.5,95,0
506.0,34.0,166.0,-10.5,95,0
32.5,439.5,639.5,-10.5,95,0
348.0,124.0,324.0,-10.5,95,0
160.5,311.5,511.5,-10.5,95,0
187.5,284.5,484.5,-10.5,95,0
560.0,88.0,112.0,-10.5,95,0
522.0,50.0,150.0,-10.5,95,0
360.0,112.0,312.0,-10.5,90,0
360.0,112.0,312.0,-10.5,90,0
306.0,166.0,366.0,-10.5,90,0
237.5,234.5,434.5,-10.5,90,0
353.0,119.0,319.0,-10.5,90,0
333.0,139.0,339.0,-10.5,90,0
407.0,65.0,265.0,-10.5,90,0
44.5,427.5,627.5,-10.5,90,0
237.5,234.5,434.5,-10.5,90,0
518.0,46.0,154.0,-10.5,90,0
44.5,427.5,627.5,-10.5,90,0
360.0,112.0,312.0,-10.5,90,0
149.5,322.5,522.5,-10.5,90,0
176.5,295.5,495.5,-10.5,90,0
572.0,100.0,100.0,-10.5,90,0
522.0,50.0,150.0,-10.5,90,0
376.0,96.0,296.0,-10.5,85,0
376.0,96.0,296.0,-10.5,85,0
322.0,150.0,350.0,-10.5,85,0
253.5,218.5,418.5,-10.5,85,0
342.0,130.0,330.0,-10.5,85,0
349.0,123.0,323.0,-10.5,85,0
396.0,76.0,276.0,-10.5,85,0
60.5,411.5,611.5,-10.5,85,0
253.5,218.5,418.5,-10.5,85,0
534.0,62.0,138.0,-10.5,85,0
60.5,411.5,611.5,-10.5,85,0
376.0,96.0,296.0,-10.5,85,0
149.5,322.5,522.5,-10.5,85,0
176.5,295.5,495.5,-10.5,85,0
588.0,116.0,84.0,-10.5,85,0
534.0,62.0,138.0,-10.5,85,0
392.0,80.0,280.0,-10.5,80,0
392.0,80.0,280.0,-10.5,80,0
338.0,134.0,334.0,-10.5,80,0
269.5,202.5,402.5,-10.5,80,0
342.0,130.0,330.0,-10.5,80,0
365.0,107.0,307.0,-10.5,80,0
396.0,76.0,276.0,-10.5,80,0
76.5,395.5,595.5,-10.5,80,0
269.5,202.5,402.5,-10.5,80,0
550.0,78.0,122.0,-10.5,80,0
76.5,395.5,595.5,-10.5,80,0
392.0,80.0,280.0,-10.5,80,0
161.5,310.5,510.5,-10.5,80,0
188.5,283.5,483.5,-10.5,80,0
604.0,132.0,68.0,-10.5,80,0
550.0,78.0,122.0,-10.5,80,0
408.0,64.0,264.0,-10.5,75,0
408.0,64.0,264.0,-10.5,75,0
354.0,118.0,318.0,-10.5,75,0
285.5,186.5,386.5,-10.5,75,0
354.0,118.0,318.0,-10.5,75,0
381.0,91.0,291.0,-10.5,75,0
408.0,64.0,264.0,-10.5,75,0
92.5,379.5,579.5,-10.5,75,0
285.5,186.5,386.5,-10.5,75,0
566.0,94.0,106.0,-10.5,75,0
92.5,379.5,579.5,-10.5,75,0
408.0,64.0,264.0,-10.5,75,0
177.5,294.5,494.5,-10.5,75,0
204.5,267.5,467.5,-10.5,75,0
620.0,148.0,52.0,-10.5,75,0
566.0,94.0,106.0,-10.5,75,0
424.0,48.0,248.0,-10.5,70,1
424.0,48.0,248.0,-10.5,70,0
370.0,102.0,302.0,-10.5,70,1
301.5,170.5,370.5,-10.5,70,0
370.0,102.0,302.0,-10.5,70,0
397.0,75.0,275.0,-10.5,70,0
424.0,48.0,248.0,-10.5,70,0
108.5,363.5,563.5,-10.5,70,0
301.5,170.5,370.5,-10.5,70,0
582.0,110.0,90.0,-10.5,70,0
108.5,363.5,563.5,-10.5,70,0
424.0,48.0,248.0,-10.5,70,0
193.5,278.5,478.5,-10.5,70,0
220.5,251.5,451.5,-10.5,70,0
636.0,164.0,36.0,-10.5,70,0
582.0,110.0,90.0,-10.5,70,0
413.0,59.0,259.0,-10.5,65,1
440.0,32.0,232.0,-10.5,65,1
359.0,113.0,313.0,-10.5,65,0
317.5,154.5,354.5,-10.5,65,1
386.0,86.0,286.0,-10.5,65,0
413.0,59.0,259.0,-10.5,65,0
440.0,32.0,232.0,-10.5,65,0
124.5,347.5,547.5,-10.5,65,0
317.5,154.5,354.5,-10.5,65,1
598.0,126.0,74.0,-10.5,65,0
124.5,347.5,547.5,-10.5,65,0
440.0,32.0,232.0,-10.5,65,0
209.5,262.5,462.5,-10.5,65,0
236.5,235.5,435.5,-10.5,65,0
652.0,180.0,20.0,-10.5,65,0
598.0,126.0,74.0,-10.5,65,0
402.0,70.0,270.0,-10.5,60,0
429.0,43.0,243.0,-10.5,60,1
342.0,130.0,330.0,-10.5,60,0
306.5,165.5,365.5,-10.5,60,1
402.0,70.0,270.0,-10.5,60,0
429.0,43.0,243.0,-10.5,60,1
456.0,16.0,216.0,-10.5,60,0
140.5,331.5,531.5,-10.5,60,1
306.5,165.5,365.5,-10.5,60,1
614.0,142.0,58.0,-10.5,60,1
140.5,331.5,531.5,-10.5,60,1
456.0,16.0,216.0,-10.5,60,1
225.5,246.5,446.5,-10.5,60,0
252.5,219.5,419.5,-10.5,60,0
668.0,196.0,4.0,-10.5,60,1
614.0,142.0,58.0,-10.5,60,0
385.0,87.0,287.0,-10.5,55,0
418.0,54.0,254.0,-10.5,55,0
322.0,150.0,350.0,-10.5,55,0
295.5,176.5,376.5,-10.5,55,0
418.0,54.0,254.0,-10.5,55,0
418.0,54.0,254.0,-10.5,55,1
472.0,0.0,200.0,-10.5,55,0
129.5,342.5,542.5,-10.5,55,1
295.5,176.5,376.5,-10.5,55,0
603.0,131.0,69.0,-10.5,55,1
129.5,342.5,542.5,-10.5,55,1
445.0,27.0,227.0,-10.5,55,1
241.5,230.5,430.5,-10.5,55,0
268.5,203.5,403.5,-10.5,55,0
657.0,185.0,15.0,-10.5,55,1
630.0,158.0,42.0,-10.5,55,1
365.0,107.0,307.0,-10.5,50,0
401.0,71.0,271.0,-10.5,50,0
302.0,170.0,370.0,-10.5,50,0
278.5,193.5,393.5,-10.5,50,0
434.0,38.0,238.0,-10.5,50,0
407.0,65.0,265.0,-10.5,50,0
488.0,16.0,184.0,-10.5,50,0
118.5,353.5,553.5,-10.5,50,0
278.5,193.5,393.5,-10.5,50,0
592.0,120.0,80.0,-10.5,50,0
118.5,353.5,553.5,-10.5,50,0
434.0,38.0,238.0,-10.5,50,0
257.5,214.5,414.5,-10.5,50,1
284.5,187.5,387.5,-10.5,50,1
646.0,174.0,26.0,-10.5,50,0
619.0,147.0,53.0,-10.5,50,1
345.0,127.0,327.0,-10.5,45,0
381.0,91.0,291.0,-10.5,45,0
285.0,187.0,387.0,-10.5,45,0
258.5,213.5,413.5,-10.5,45,0
450.0,22.0,222.0,-10.5,45,1
390.0,82.0,282.0,-10.5,45,0
504.0,32.0,168.0,-10.5,45,1
101.5,370.5,570.5,-10.5,45,0
258.5,213.5,413.5,-10.5,45,0
575.0,103.0,97.0,-10.5,45,0
101.5,370.5,570.5,-10.5,45,0
417.0,55.0,255.0,-10.5,45,0
246.5,225.5,425.5,-10.5,45,1
273.5,198.5,398.5,-10.5,45,1
629.0,157.0,43.0,-10.5,45,0
608.0,136.0,64.0,-10.5,45,0
328.0,144.0,344.0,-10.5,40,0
361.0,111.0,311.0,-10.5,40,0
274.0,198.0,398.0,-10.5,40,0
238.5,233.5,433.5,-10.5,40,0
439.0,33.0,233.0,-10.5,40,1
370.0,102.0,302.0,-10.5,40,0
493.0,21.0,179.0,-10.5,40,1
81.5,390.5,590.5,-10.5,40,0
238.5,233.5,433.5,-10.5,40,0
555.0,83.0,117.0,-10.5,40,0
81.5,390.5,590.5,-10.5,40,0
397.0,75.0,275.0,-10.5,40,0
235.5,236.5,436.5,-10.5,40,0
262.5,209.5,409.5,-10.5,40,0
609.0,137.0,63.0,-10.5,40,0
591.0,119.0,81.0,-10.5,40,0
317.0,155.0,355.0,-10.5,35,0
344.0,128.0,328.0,-10.5,35,0
274.0,198.0,398.0,-10.5,35,0
221.5,250.5,450.5,-10.5,35,0
428.0,44.0,244.0,-10.5,35,0
350.0,122.0,322.0,-10.5,35,0
482.0,10.0,190.0,-10.5,35,0
61.5,410.5,610.5,-10.5,35,0
221.5,250.5,450.5,-10.5,35,0
535.0,63.0,137.0,-10.5,35,0
61.5,410.5,610.5,-10.5,35,0
377.0,95.0,295.0,-10.5,35,0
218.5,253.5,453.5,-10.5,35,0
245.5,226.5,426.5,-10.5,35,0
589.0,117.0,83.0,-10.5,35,0
571.0,99.0,101.0,-10.5,35,0
465.0,7.0,207.0,-10.5,30,0
518.0,46.0,154.0,-10.5,30,0
572.0,100.0,100.0,-10.5,30,0
551.0,79.0,121.0,-10.5,30,0
507.0,35.0,165.0,-10.5,25,0
561.0,89.0,111.0,-10.5,25,0
534.0,62.0,138.0,-10.5,25,0
507.0,35.0,165.0,-10.5,20,0
561.0,89.0,111.0,-10.5,20,0
523.0,51.0,149.0,-10.5,20,0
519.0,47.0,153.0,-10.5,15,0
573.0,101.0,99.0,-10.5,15,0
523.0,51.0,149.0,-10.5,15,0
535.0,63.0,137.0,-10.5,10,0
589.0,117.0,83.0,-10.5,10,0
535.0,63.0,137.0,-10.5,10,0
551.0,79.0,121.0,-10.5,5,0
605.0,133.0,67.0,-10.5,5,0
551.0,79.0,121.0,-10.5,5,0
567.0,95.0,105.0,-10.5,0,0
621.0,149.0,51.0,-10.5,0,0
567.0,95.0,105.0,-10.5,0,0
583.0,111.0,89.0,-10.5,-5,0
599.0,127.0,73.0,-10.5,-10,1
588.0,116.0,84.0,-10.5,-15,0
571.0,99.0,101.0,-10.5,-20,0
551.0,79.0,121.0,-10.5,-25,0
531.0,59.0,141.0,-10.5,-30,0
514.0,42.0,158.0,-10.5,-35,0
503.0,31.0,169.0,-10.5,-40,0
503.0,31.0,169.0,-10.5,-45,0
515.0,43.0,157.0,-10.5,-50,0
531.0,320.0,120.0,-10.5,320,1
520.0,309.0,109.0,-10.5,315,1
509.0,298.0,98.0,-10.5,310,1
498.0,287.0,87.0,-10.5,305,1
487.0,276.0,76.0,-10.5,300,1
476.0,265.0,65.0,-10.5,295,1
465.0,254.0,54.0,-10.5,290,1
454.0,243.0,43.0,-10.5,285,1
443.0,232.0,32.0,-10.5,280,1
432.0,221.0,21.0,-10.5,275,1
421.0,210.0,10.0,-10.5,270,1
410.0,199.0,1.0,-10.5,265,1
399.0,188.0,12.0,-10.5,260,1
388.0,177.0,23.0,-10.5,255,1
377.0,166.0,34.0,-10.5,250,1
366.0,155.0,45.0,-10.5,245,1
355.0,144.0,56.0,-10.5,240,1
344.0,133.0,67.0,-10.5,235,1
333.0,122.0,78.0,-10.5,230,1
322.0,111.0,89.0,-10.5,225,0
305.0,94.0,106.0,-10.5,220,0
285.0,74.0,126.0,-10.5,215,0
265.0,54.0,146.0,-10.5,210,0
248.0,37.0,163.0,-10.5,205,0
237.0,26.0,174.0,-10.5,200,0
237.0,26.0,174.0,-10.5,195,0
249.0,38.0,162.0,-10.5,190,0
265.0,54.0,146.0,-10.5,185,0
281.0,70.0,130.0,-10.5,180,0
297.0,86.0,114.0,-10.5,175,0
313.0,102.0,98.0,-10.5,170,0
329.0,118.0,82.0,-10.5,165,0
345.0,134.0,66.0,-10.5,160,1
334.0,123.0,77.0,-10.5,155,1
323.0,112.0,88.0,-10.5,150,0
306.0,95.0,105.0,-10.5,145,0
286.0,75.0,125.0,-10.5,140,0
266.0,55.0,145.0,-10.5,135,0
249.0,38.0,162.0,-10.5,130,0
238.0,27.0,173.0,-10.5,125,0
238.0,27.0,173.0,-10.5,120,0
250.0,39.0,161.0,-10.5,115,0
266.0,55.0,145.0,-10.5,110,0
282.0,71.0,129.0,-10.5,105,0
298.0,87.0,113.0,-10.5,100,0
314.0,103.0,97.0,-10.5,95,0
330.0,119.0,81.0,-10.5,90,0
346.0,135.0,65.0,-10.5,85,1
335.0,124.0,76.0,-10.5,80,1
324.0,113.0,87.0,-10.5,75,0
307.0,96.0,104.0,-10.5,70,0
287.0,76.0,124.0,-10.5,65,0
267.0,56.0,144.0,-10.5,60,0
250.0,39.0,161.0,-10.5,55,0
239.0,28.0,172.0,-10.5,50,0
239.0,28.0,172.0,-10.5,45,0
251.0,40.0,160.0,-10.5,40,0
267.0,56.0,144.0,-10.5,35,0
283.0,72.0,128.0,-10.5,30,0
299.0,88.0,112.0,-10.5,25,0
315.0,104.0,96.0,-10.5,20,0
331.0,120.0,80.0,-10.5,15,1
320.0,109.0,91.0,-10.5,10,0
303.0,92.0,108.0,-10.5,5,0
283.0,72.0,128.0,-10.5,0,0
263.0,52.0,148.0,-10.5,-5,0
246.0,35.0,165.0,-10.5,-10,0
235.0,24.0,176.0,-10.5,-15,0
235.0,24.0,176.0,-10.5,-20,0
247.0,36.0,164.0,-10.5,-25,0
263.0,52.0,148.0,-10.5,-30,0
279.0,68.0,132.0,-10.5,-35,0
295.0,84.0,116.0,-10.5,-40,0
311.0,100.0,100.0,-10.5,-45,0
327.0,116.0,84.0,-10.5,-50,0
343.0,15.0,215.0,-10.5,320,0
359.0,1.0,199.0,-10.5,315,0
375.0,17.0,183.0,-10.5,310,0
391.0,33.0,167.0,-10.5,305,0
407.0,49.0,151.0,-10.5,300,0
423.0,65.0,135.0,-10.5,295,0
439.0,81.0,119.0,-10.5,290,0
455.0,97.0,103.0,-10.5,285,0
471.0,113.0,87.0,-10.5,280,0
487.0,129.0,71.0,-10.5,275,1
476.0,118.0,82.0,-10.5,270,0
459.0,101.0,99.0,-10.5,265,0
439.0,81.0,119.0,-10.5,260,0
419.0,61.0,139.0,-10.5,255,0
402.0,44.0,156.0,-10.5,250,0
391.0,33.0,167.0,-10.5,245,0
391.0,33.0,167.0,-10.5,240,0
403.0,45.0,155.0,-10.5,235,0
419.0,61.0,139.0,-10.5,230,0
435.0,77.0,123.0,-10.5,225,0
451.0,93.0,107.0,-10.5,220,0
467.0,109.0,91.0,-10.5,215,0
483.0,125.0,75.0,-10.5,210,1
472.0,114.0,86.0,-10.5,205,0
455.0,97.0,103.0,-10.5,200,0
435.0,77.0,123.0,-10.5,195,0
415.0,57.0,143.0,-10.5,190,0
398.0,40.0,160.0,-10.5,185,0
387.0,29.0,171.0,-10.5,180,0
387.0,29.0,171.0,-10.5,175,0
399.0,41.0,159.0,-10.5,170,0
415.0,57.0,143.0,-10.5,165,0
431.0,73.0,127.0,-10.5,160,0
447.0,89.0,111.0,-10.5,155,0
463.0,105.0,95.0,-10.5,150,0
479.0,121.0,79.0,-10.5,145,0
495.0,137.0,63.0,-10.5,140,1
484.0,126.0,74.0,-10.5,135,1
473.0,115.0,85.0,-10.5,130,0
456.0,98.0,102.0,-10.5,125,0
436.0,78.0,122.0,-10.5,120,0
416.0,58.0,142.0,-10.5,115,0
399.0,41.0,159.0,-10.5,110,0
388.0,30.0,170.0,-10.5,105,0
388.0,30.0,170.0,-10.5,100,0
400.0,42.0,158.0,-10.5,95,0
416.0,58.0,142.0,-10.5,90,0
432.0,74.0,126.0,-10.5,85,0
448.0,90.0,110.0,-10.5,80,0
464.0,106.0,94.0,-10.5,75,0
480.0,122.0,78.0,-10.5,70,0
496.0,138.0,62.0,-10.5,65,1
485.0,127.0,73.0,-10.5,60,1
474.0,116.0,84.0,-10.5,55,0
457.0,99.0,101.0,-10.5,50,0
437.0,79.0,121.0,-10.5,45,0
417.0,59.0,141.0,-10.5,40,0
400.0,42.0,158.0,-10.5,35,0
389.0,31.0,169.0,-10.5,30,0
389.0,31.0,169.0,-10.5,25,0
401.0,43.0,157.0,-10.5,20,0
417.0,59.0,141.0,-10.5,15,0
433.0,75.0,125.0,-10.5,10,0
449.0,91.0,109.0,-10.5,5,0
465.0,107.0,93.0,-10.5,0,0
481.0,123.0,77.0,-10.5,-5,0
497.0,139.0,61.0,-10.5,-10,1
486.0,128.0,72.0,-10.5,-15,1
475.0,117.0,83.0,-10.5,-20,0
458.0,100.0,100.0,-10.5,-25,0
438.0,80.0,120.0,-10.5,-30,0
418.0,60.0,140.0,-10.5,-35,0
401.0,43.0,157.0,-10.5,-40,0
390.0,32.0,168.0,-10.5,-45,0
390.0,32.0,168.0,-10.5,-50,0
402.0,30.0,230.0,-10.5,320,0
418.0,14.0,214.0,-10.5,315,0
434.0,2.0,198.0,-10.5,310,0
450.0,18.0,182.0,-10.5,305,0
466.0,34.0,166.0,-10.5,300,0
482.0,50.0,150.0,-10.5,295,0
498.0,66.0,134.0,-10.5,290,0
514.0,82.0,118.0,-10.5,285,0
530.0,98.0,102.0,-10.5,280,0
546.0,114.0,86.0,-10.5,275,0
562.0,130.0,70.0,-10.5,270,1
551.0,119.0,81.0,-10.5,265,0
534.0,102.0,98.0,-10.5,260,0
514.0,82.0,118.0,-10.5,255,0
494.0,62.0,138.0,-10.5,250,0
477.0,45.0,155.0,-10.5,245,0
466.0,34.0,166.0,-10.5,240,0
466.0,34.0,166.0,-10.5,235,0
478.0,46.0,154.0,-10.5,230,0
494.0,62.0,138.0,-10.5,225,0
510.0,78.0,122.0,-10.5,220,0
526.0,94.0,106.0,-10.5,215,0
542.0,110.0,90.0,-10.5,210,0
558.0,126.0,74.0,-10.5,205,1
547.0,115.0,85.0,-10.5,200,0
530.0,98.0,102.0,-10.5,195,0
510.0,78.0,122.0,-10.5,190,0
490.0,58.0,142.0,-10.5,185,0
473.0,41.0,159.0,-10.5,180,0
462.0,30.0,170.0,-10.5,175,0
462.0,30.0,170.0,-10.5,170,0
474.0,42.0,158.0,-10.5,165,0
490.0,58.0,142.0,-10.5,160,0
506.0,74.0,126.0,-10.5,155,0
522.0,90.0,110.0,-10.5,150,0
538.0,106.0,94.0,-10.5,145,0
554.0,122.0,78.0,-10.5,140,0
570.0,138.0,62.0,-10.5,135,1
559.0,127.0,73.0,-10.5,130,1
548.0,116.0,84.0,-10.5,125,0
531.0,99.0,101.0,-10.5,120,0
511.0,79.0,121.0,-10.5,115,0
491.0,59.0,141.0,-10.5,110,0
474.0,42.0,158.0,-10.5,105,0
463.0,31.0,169.0,-10.5,100,0
463.0,31.0,169.0,-10.5,95,0
475.0,43.0,157.0,-10.5,90,0
491.0,59.0,141.0,-10.5,85,0
507.0,75.0,125.0,-10.5,80,0
523.0,91.0,109.0,-10.5,75,0
539.0,107.0,93.0,-10.5,70,0
555.0,123.0,77.0,-10.5,65,0
571.0,139.0,61.0,-10.5,60,1
560.0,128.0,72.0,-10.5,55,1
549.0,117.0,83.0,-10.5,50,0
532.0,100.0,100.0,-10.5,45,0
512.0,80.0,120.0,-10.5,40,0
492.0,60.0,140.0,-10.5,35,0
475.0,43.0,157.0,-10.5,30,0
464.0,32.0,168.0,-10.5,25,0
464.0,32.0,168.0,-10.5,20,0
476.0,44.0,156.0,-10.5,15,0
492.0,60.0,140.0,-10.5,10,0
508.0,76.0,124.0,-10.5,5,0
524.0,92.0,108.0,-10.5,0,0
540.0,108.0,92.0,-10.5,-5,0
556.0,124.0,76.0,-10.5,-10,0
572.0,140.0,60.0,-10.5,-15,1
561.0,129.0,71.0,-10.5,-20,1
550.0,118.0,82.0,-10.5,-25,0
533.0,101.0,99.0,-10.5,-30,0
513.0,81.0,119.0,-10.5,-35,0
493.0,61.0,139.0,-10.5,-40,0
476.0,44.0,156.0,-10.5,-45,0
465.0,33.0,167.0,-10.5,-50,0
465.0,150.0,50.0,-10.5,320,1
454.0,139.0,61.0,-10.5,315,1
443.0,128.0,72.0,-10.5,310,1
432.0,117.0,83.0,-10.5,305,0
415.0,100.0,100.0,-10.5,300,0
395.0,80.0,120.0,-10.5,295,0
375.0,60.0,140.0,-10.5,290,0
358.0,43.0,157.0,-10.5,285,0
347.0,32.0,168.0,-10.5,280,0
347.0,32.0,168.0,-10.5,275,0
359.0,44.0,156.0,-10.5,270,0
375.0,60.0,140.0,-10.5,265,0
391.0,76.0,124.0,-10.5,260,0
407.0,92.0,108.0,-10.5,255,0
423.0,108.0,92.0,-10.5,250,0
439.0,124.0,76.0,-10.5,245,1
428.0,113.0,87.0,-10.5,240,0
411.0,96.0,104.0,-10.5,235,0
391.0,76.0,124.0,-10.5,230,0
371.0,56.0,144.0,-10.5,225,0
354.0,39.0,161.0,-10.5,220,0
343.0,28.0,172.0,-10.5,215,0
343.0,28.0,172.0,-10.5,210,0
355.0,40.0,160.0,-10.5,205,0
371.0,56.0,144.0,-10.5,200,0
387.0,72.0,128.0,-10.5,195,0
403.0,88.0,112.0,-10.5,190,0
419.0,104.0,96.0,-10.5,185,0
435.0,120.0,80.0,-10.5,180,0
451.0,136.0,64.0,-10.5,175,1
440.0,125.0,75.0,-10.5,170,1
429.0,114.0,86.0,-10.5,165,0
412.0,97.0,103.0,-10.5,160,0
392.0,77.0,123.0,-10.5,155,0
372.0,57.0,143.0,-10.5,150,0
355.0,40.0,160.0,-10.5,145,0
344.0,29.0,171.0,-10.5,140,0
344.0,29.0,171.0,-10.5,135,0
356.0,41.0,159.0,-10.5,130,0
372.0,57.0,143.0,-10.5,125,0
388.0,73.0,127.0,-10.5,120,0
404.0,89.0,111.0,-10.5,115,0
420.0,105.0,95.0,-10.5,110,0
436.0,121.0,79.0,-10.5,105,0
452.0,137.0,63.0,-10.5,100,1
441.0,126.0,74.0,-10.5,95,1
430.0,115.0,85.0,-10.5,90,0
413.0,98.0,102.0,-10.5,85,0
393.0,78.0,122.0,-10.5,80,0
373.0,58.0,142.0,-10.5,75,0
356.0,41.0,159.0,-10.5,70,0
345.0,30.0,170.0,-10.5,65,0
345.0,30.0,170.0,-10.5,60,0
357.0,42.0,158.0,-10.5,55,0
373.0,58.0,142.0,-10.5,50,0
389.0,74.0,126.0,-10.5,45,0
405.0,90.0,110.0,-10.5,40,0
421.0,106.0,94.0,-10.5,35,0
437.0,122.0,78.0,-10.5,30,0
453.0,138.0,62.0,-10.5,25,1
442.0,127.0,73.0,-10.5,20,1
431.0,116.0,84.0,-10.5,15,0
414.0,99.0,101.0,-10.5,10,0
394.0,79.0,121.0,-10.5,5,0
374.0,59.0,141.0,-10.5,0,0
357.0,42.0,158.0,-10.5,-5,0
346.0,31.0,169.0,-10.5,-10,0
346.0,31.0,169.0,-10.5,-15,0
358.0,43.0,157.0,-10.5,-20,0
374.0,59.0,141.0,-10.5,-25,0
390.0,75.0,125.0,-10.5,-30,0
406.0,91.0,109.0,-10.5,-35,0
422.0,107.0,93.0,-10.5,-40,0
438.0,123.0,77.0,-10.5,-45,1
427.0,112.0,88.0,-10.5,-50,0
410.0,165.0,35.0,-10.5,320,1
399.0,154.0,46.0,-10.5,315,1
388.0,143.0,57.0,-10.5,310,1
377.0,132.0,68.0,-10.5,305,1
366.0,121.0,79.0,-10.5,300,1
355.0,110.0,90.0,-10.5,295,0
338.0,93.0,107.0,-10.5,290,0
318.0,73.0,127.0,-10.5,285,0
298.0,53.0,147.0,-10.5,280,0
281.0,36.0,164.0,-10.5,275,0
270.0,25.0,175.0,-10.5,270,0
270.0,25.0,175.0,-10.5,265,0
282.0,37.0,163.0,-10.5,260,0
298.0,53.0,147.0,-10.5,255,0
314.0,69.0,131.0,-10.5,250,0
330.0,85.0,115.0,-10.5,245,0
346.0,101.0,99.0,-10.5,240,0
362.0,117.0,83.0,-10.5,235,0
378.0,133.0,67.0,-10.5,230,1
367.0,122.0,78.0,-10.5,225,1
356.0,111.0,89.0,-10.5,220,0
339.0,94.0,106.0,-10.5,215,0
319.0,74.0,126.0,-10.5,210,0
299.0,54.0,146.0,-10.5,205,0
282.0,37.0,163.0,-10.5,200,0
271.0,26.0,174.0,-10.5,195,0
271.0,26.0,174.0,-10.5,190,0
283.0,38.0,162.0,-10.5,185,0
299.0,54.0,146.0,-10.5,180,0
315.0,70.0,130.0,-10.5,175,0
331.0,86.0,114.0,-10.5,170,0
347.0,102.0,98.0,-10.5,165,0
363.0,118.0,82.0,-10.5,160,0
379.0,134.0,66.0,-10.5,155,1
368.0,123.0,77.0,-10.5,150,1
357.0,112.0,88.0,-10.5,145,0
340.0,95.0,105.0,-10.5,140,0
320.0,75.0,125.0,-10.5,135,0
300.0,55.0,145.0,-10.5,130,0
283.0,38.0,162.0,-10.5,125,0
272.0,27.0,173.0,-10.5,120,0
272.0,27.0,173.0,-10.5,115,0
284.0,39.0,161.0,-10.5,110,0
300.0,55.0,145.0,-10.5,105,0
316.0,71.0,129.0,-10.5,100,0
332.0,87.0,113.0,-10.5,95,0
348.0,103.0,97.0,-10.5,90,0
364.0,119.0,81.0,-10.5,85,0
380.0,135.0,65.0,-10.5,80,1
369.0,124.0,76.0,-10.5,75,1
358.0,113.0,87.0,-10.5,70,0
341.0,96.0,104.0,-10.5,65,0
321.0,76.0,124.0,-10.5,60,0
301.0,56.0,144.0,-10.5,55,0
284.0,39.0,161.0,-10.5,50,0
273.0,28.0,172.0,-10.5,45,0
273.0,28.0,172.0,-10.5,40,0
285.0,40.0,160.0,-10.5,35,0
301.0,56.0,144.0,-10.5,30,0
317.0,72.0,128.0,-10.5,25,0
333.0,88.0,112.0,-10.5,20,0
349.0,104.0,96.0,-10.5,15,0
365.0,120.0,80.0,-10.5,10,0
381.0,136.0,64.0,-10.5,5,1
370.0,125.0,75.0,-10.5,0,1
359.0,114.0,86.0,-10.5,-5,0
342.0,97.0,103.0,-10.5,-10,0
322.0,77.0,123.0,-10.5,-15,0
302.0,57.0,143.0,-10.5,-20,0
285.0,40.0,160.0,-10.5,-25,0
274.0,29.0,171.0,-10.5,-30,0
274.0,29.0,171.0,-10.5,-35,0
286.0,41.0,159.0,-10.5,-40,0
302.0,57.0,143.0,-10.5,-45,0
318.0,73.0,127.0,-10.5,-50,0
334.0,174.0,26.0,-10.5,320,1
323.0,163.0,37.0,-10.5,315,1
312.0,152.0,48.0,-10.5,310,1
301.0,141.0,59.0,-10.5,305,1
290.0,130.0,70.0,-10.5,300,1
279.0,119.0,81.0,-10.5,295,1
268.0,108.0,92.0,-10.5,290,0
251.0,91.0,109.0,-10.5,285,0
231.0,71.0,129.0,-10.5,280,0
211.0,51.0,149.0,-10.5,275,0
194.0,34.0,166.0,-10.5,270,0
183.0,23.0,177.0,-10.5,265,0
183.0,23.0,177.0,-10.5,260,0
195.0,35.0,165.0,-10.5,255,0
211.0,51.0,149.0,-10.5,250,0
227.0,67.0,133.0,-10.5,245,0
243.0,83.0,117.0,-10.5,240,0
259.0,99.0,101.0,-10.5,235,0
275.0,115.0,85.0,-10.5,230,0
291.0,131.0,69.0,-10.5,225,1
280.0,120.0,80.0,-10.5,220,1
269.0,109.0,91.0,-10.5,215,0
252.0,92.0,108.0,-10.5,210,0
232.0,72.0,128.0,-10.5,205,0
212.0,52.0,148.0,-10.5,200,0
195.0,35.0,165.0,-10.5,195,0
184.0,24.0,176.0,-10.5,190,0
184.0,24.0,176.0,-10.5,185,0
196.0,36.0,164.0,-10.5,180,0
212.0,52.0,148.0,-10.5,175,0
228.0,68.0,132.0,-10.5,170,0
244.0,84.0,116.0,-10.5,165,0
260.0,100.0,100.0,-10.5,160,0
276.0,116.0,84.0,-10.5,155,0
292.0,132.0,68.0,-10.5,150,1
281.0,121.0,79.0,-10.5,145,1
270.0,110.0,90.0,-10.5,140,0
253.0,93.0,107.0,-10.5,135,0
233.0,73.0,127.0,-10.5,130,0
213.0,53.0,147.0,-10.5,125,0
196.0,36.0,164.0,-10.5,120,0
185.0,25.0,175.0,-10.5,115,0
185.0,25.0,175.0,-10.5,110,0
197.0,37.0,163.0,-10.5,105,0
213.0,53.0,147.0,-10.5,100,0
229.0,69.0,131.0,-10.5,95,0
245.0,85.0,115.0,-10.5,90,0
261.0,101.0,99.0,-10.5,85,0
277.0,117.0,83.0,-10.5,80,0
293.0,133.0,67.0,-10.5,75,1
